record_id,timestamp,client_id,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,entropy,signature_known,attack_type,is_zero_day,label_malicious,poisoned_flag,poison_type,model_update_delta,gradient_stat,anomaly_score,feature_1,feature_2,feature_3,seen_in_train
rec_00738,2025-03-13 16:53:20,client_071,109.107.145.113,44.118.254.176,52182,5000,TCP,232,4.6636,1,benign,0,0,0,,3.6861,4.0463,0.5247,0.531434,5.470647,0.576491,1
rec_01454,2025-08-07 19:58:21,client_055,132.86.18.227,131.228.177.67,44930,22,ICMP,771,2.5719,0,benign,0,0,0,,2.2345,2.3849,0.6457,0.393602,6.765815,0.508904,0
rec_02499,2025-06-03 21:22:18,client_040,90.72.14.31,241.29.59.63,52656,1900,UDP,521,1.5788,1,benign,0,0,0,,2.9005,2.3169,0.0217,0.239712,6.605633,-0.145641,1
rec_03393,2025-07-15 15:10:54,client_038,160.70.113.232,152.86.195.232,7695,443,ICMP,67,2.4641,0,benign,0,0,0,,2.5101,2.9543,0.6857,0.252918,4.377375,0.794743,1
rec_02127,2025-03-10 00:43:29,client_011,30.122.149.62,202.117.225.222,33708,3306,TCP,132,4.3021,1,benign,0,0,0,,2.4595,3.0145,0.3616,0.435248,5.15982,0.30888,1
rec_00907,2025-08-14 09:32:39,client_048,31.71.137.13,194.18.141.93,45691,443,ICMP,20,3.3565,1,benign,0,0,0,,4.5815,3.6517,0.0935,0.342598,3.180605,0.236351,1
rec_02465,2025-04-22 01:39:54,client_055,234.149.1.246,58.158.76.19,25490,5000,UDP,756,2.5425,1,benign,0,0,0,,5.5854,4.4708,0.5373,0.426158,6.471394,0.509013,1
rec_02828,2025-02-06 06:20:11,client_082,121.79.231.10,68.107.78.253,35302,53,TCP,843,5.1906,1,benign,0,0,0,,1.3416,1.2095,0.7379,0.703795,5.787311,0.839617,1
rec_00948,2025-07-28 12:08:51,client_074,47.249.79.110,239.190.151.86,9674,22,TCP,3682,6.2256,1,ddos,0,1,0,,3.9428,5.063,1.731,1.34157,8.287441,1.630074,0
rec_02406,2025-07-11 10:45:07,client_089,201.249.99.52,25.113.99.147,55069,80,TCP,5215,5.9277,1,benign,0,0,0,,4.5187,3.9761,1.7172,1.682951,8.19739,1.736393,1
rec_03689,2025-08-16 21:00:06,client_098,94.200.168.174,114.151.26.237,14607,5000,ICMP,68,2.6055,0,benign,0,0,0,,1.8712,2.1522,0.9908,0.282299,4.297685,1.00359,1
rec_00716,2025-04-09 09:30:24,client_031,56.151.236.25,177.11.230.41,64827,22,TCP,102,3.1035,1,benign,0,0,0,,6.7692,4.8183,0.1649,0.344965,4.75037,0.158921,1
rec_02553,2025-03-03 10:56:32,client_057,77.54.157.102,102.107.241.179,37135,8080,TCP,919,5.5693,1,benign,0,0,0,,6.5948,5.3399,0.8088,0.739155,6.571726,0.611074,1
rec_00687,2025-02-22 23:43:58,client_077,160.26.115.129,198.27.151.47,38593,5000,TCP,1150,5.5046,1,benign,0,0,0,,5.4268,5.0245,1.0346,0.776821,7.176701,0.908904,1
rec_03284,2025-03-11 07:21:39,client_016,217.209.160.248,36.125.247.4,32454,80,TCP,233,3.8887,1,benign,0,0,0,,0.6438,0.2707,0.003,0.43283,5.558986,-0.075305,1
rec_02837,2025-03-15 00:48:34,client_036,39.211.109.26,219.56.145.148,44752,8080,TCP,189,4.0365,1,benign,0,0,0,,2.6151,2.0258,0.0706,0.43034,4.371831,-0.057583,1
rec_03816,2025-04-25 06:44:23,client_049,103.208.242.67,202.56.175.3,46078,8080,TCP,4224,6.0665,1,benign,0,0,0,,7.5199,5.3929,1.5451,1.43599,8.45543,1.674538,1
rec_00886,2025-05-08 23:39:23,client_079,229.254.221.210,22.115.182.5,63530,443,TCP,3778,6.2946,1,benign,0,0,0,,1.9119,1.4269,1.6225,1.383527,7.725043,1.602559,1
rec_00918,2025-04-07 22:35:41,client_005,212.98.166.26,185.205.108.216,31721,22,UDP,860,4.4602,1,benign,0,0,0,,5.974,6.3399,0.5021,0.627209,6.493988,0.441734,1
rec_02370,2025-03-05 09:24:53,client_019,206.81.18.20,16.209.239.244,24078,8080,TCP,3942,5.4138,1,benign,0,0,0,,2.5198,2.0235,1.2188,1.342609,8.728933,1.353137,1
rec_03227,2025-08-05 03:25:17,client_095,168.249.213.159,174.27.26.160,19748,80,UDP,770,1.6548,1,backdoor_trigger,0,1,1,high_update_backdoor,62.7263,62.3409,1.0216,0.326098,6.767636,0.925313,0
rec_01266,2025-08-30 17:41:36,client_095,122.223.80.234,178.227.245.227,53146,80,ICMP,899,3.5581,0,benign,0,0,0,,4.78,4.8301,0.9247,0.546751,6.477198,1.067304,1
rec_00484,2025-03-31 04:39:18,client_007,57.42.98.137,123.73.254.195,61615,22,TCP,1483,5.6624,1,benign,0,0,0,,2.1978,2.3293,1.0646,0.878091,6.599968,1.080033,1
rec_02883,2025-02-18 21:55:56,client_043,21.107.126.245,71.234.40.88,26059,53,UDP,68,3.467,1,benign,0,0,0,,2.8459,1.9881,0.2885,0.363424,4.207666,0.526824,1
rec_03325,2025-02-28 15:15:12,client_048,154.18.48.137,87.206.157.153,60843,53,ICMP,55,5.0486,1,benign,0,0,0,,3.1375,3.6656,0.6962,0.568891,4.044883,0.720182,1
rec_00278,2025-03-11 22:11:35,client_082,72.133.106.220,240.76.175.136,19459,1900,TCP,1100,4.5721,0,benign,0,0,0,,4.0148,3.5095,1.4632,0.685554,7.330212,1.253121,0
rec_00989,2025-02-11 18:42:16,client_054,164.61.17.49,135.88.197.213,62810,8080,TCP,4343,6.5258,1,benign,0,0,0,,3.7686,3.4308,1.9489,1.54758,8.233688,1.90325,1
rec_02085,2025-03-14 23:02:25,client_073,171.77.48.82,27.252.15.7,8561,80,UDP,40,2.5499,1,benign,0,0,0,,1.1507,1.081,0.1725,0.274027,3.589421,0.189907,1
rec_01246,2025-02-10 19:38:57,client_017,191.224.18.145,161.229.234.89,61370,8080,TCP,1466,5.5939,1,benign,0,0,0,,2.5044,2.1565,0.7902,0.860638,6.917598,0.763123,1
rec_00572,2025-01-03 06:56:15,client_022,84.146.45.108,61.252.123.241,8793,53,TCP,1587,5.421,1,benign,0,0,0,,8.2087,7.2649,0.7984,0.907256,7.900325,0.765368,1
rec_01436,2025-05-25 17:23:53,client_018,33.18.165.13,94.253.149.236,58265,53,ICMP,59,2.8447,1,benign,0,0,0,,0.4494,0.5767,0.2964,0.281744,4.000721,0.3135,1
rec_00994,2025-08-16 09:29:36,client_043,80.139.247.148,53.224.44.80,11386,53,ICMP,59,3.385,1,botnet_command,0,1,0,,1.8917,1.4943,0.3511,0.33565,4.564704,0.30219,1
rec_02180,2025-09-02 01:46:52,client_097,116.52.120.139,213.230.239.19,16290,22,TCP,666,5.5322,1,benign,0,0,0,,1.565,1.6067,0.7758,0.705296,6.631109,0.642786,1
rec_02440,2025-06-02 01:15:11,client_068,251.178.237.65,16.227.11.203,40465,3389,ICMP,66,3.6769,0,benign,0,0,0,,2.3796,1.9646,1.1177,0.429254,4.331512,1.075341,1
rec_00586,2025-01-27 08:19:20,client_039,129.49.164.21,25.172.250.227,36542,80,TCP,3648,5.6627,1,benign,0,0,0,,7.812,7.1564,1.4516,1.268016,8.397146,1.545688,1
rec_01350,2025-02-01 12:04:24,client_099,71.70.139.108,2.223.185.180,8251,3389,TCP,4510,5.8526,1,benign,0,0,0,,3.735,4.5998,1.9446,1.498599,8.430134,1.847119,1
rec_01008,2025-07-03 18:11:36,client_007,112.212.36.182,231.45.249.35,23055,22,TCP,1320,5.2547,1,benign,0,0,0,,9.3196,8.5741,1.0304,0.776569,7.237357,1.265859,1
rec_00675,2025-05-27 09:38:35,client_022,14.36.197.203,12.216.77.232,40187,1900,TCP,1194,5.2822,1,benign,0,0,0,,4.8097,5.2818,0.9739,0.752729,7.230833,0.842319,1
rec_00448,2025-02-11 19:30:10,client_008,49.98.30.72,163.123.214.162,52625,5000,ICMP,56,3.1856,1,benign,0,0,0,,2.6898,2.1803,0.3376,0.282021,4.017219,0.323175,0
rec_02992,2025-07-20 03:35:09,client_024,212.179.129.27,153.60.244.75,47307,443,TCP,3701,6.3147,1,benign,0,0,0,,4.4429,4.6036,1.6611,1.398653,8.392167,1.870943,1
rec_02886,2025-05-15 03:40:17,client_058,86.34.56.75,22.74.90.79,59345,1900,ICMP,69,3.7301,0,benign,0,0,0,,0.9861,0.843,0.8323,0.414199,3.636617,0.928582,0
rec_02065,2025-02-28 09:20:42,client_058,22.229.72.48,243.13.247.214,64020,80,ICMP,75,3.0262,1,benign,0,0,0,,4.7153,6.4668,0.0518,0.318515,3.686932,-0.08202,1
rec_03047,2025-04-17 23:02:34,client_026,142.68.192.148,218.27.227.28,63513,80,TCP,204,4.4777,1,benign,0,0,0,,7.3387,9.527,0.4566,0.482865,5.143929,0.573363,1
rec_02408,2025-03-29 22:09:45,client_060,83.48.22.123,50.87.191.47,44951,8080,UDP,1169,3.906,0,benign,0,0,0,,1.5341,1.8389,1.1259,0.611567,7.244601,1.184626,1
rec_01691,2025-03-13 08:49:20,client_048,220.165.112.89,250.134.218.108,1169,80,ICMP,44,2.8859,1,benign,0,0,0,,1.8719,1.6297,0.1514,0.332085,3.964766,0.122654,1
rec_03178,2025-05-08 19:56:30,client_022,226.117.93.37,231.49.96.186,19270,80,TCP,1332,5.1815,1,known_malware,0,1,0,,1.2953,1.7041,0.85,0.814755,6.928157,0.785906,1
rec_01248,2025-08-06 10:22:56,client_013,54.245.227.94,97.213.98.56,30556,8080,UDP,90,3.3375,0,benign,0,0,0,,5.8365,6.62,0.7707,0.369315,4.275409,0.712082,1
rec_01986,2025-05-12 00:14:07,client_023,139.1.153.42,253.93.116.76,64248,3306,ICMP,49,3.3564,1,benign,0,0,0,,1.9331,2.239,0.3074,0.342081,4.110619,0.265411,1
rec_00295,2025-06-04 16:19:46,client_069,89.141.213.233,109.68.206.234,41669,443,TCP,4973,5.7871,1,benign,0,0,0,,4.0628,3.6322,1.8203,1.593683,8.808693,1.908057,1
rec_01548,2025-01-05 15:58:39,client_004,208.1.205.182,64.42.43.125,63232,443,TCP,4383,6.2327,1,benign,0,0,0,,1.9249,2.9817,1.7834,1.519185,7.660811,1.680575,1
rec_02013,2025-05-24 17:17:00,client_005,111.66.142.53,63.80.191.197,58263,22,UDP,824,5.0571,1,benign,0,0,0,,1.3772,0.9887,0.5016,0.702103,6.447705,0.603687,1
rec_00589,2025-02-21 05:30:19,client_015,209.93.94.71,168.76.244.70,5381,1900,UDP,530,3.1202,1,benign,0,0,0,,1.4798,1.0836,0.5374,0.417934,6.836458,0.714062,1
rec_02130,2025-06-23 08:37:29,client_043,24.125.118.34,93.49.228.34,11981,80,ICMP,77,3.3149,1,benign,0,0,0,,1.9753,2.0286,0.236,0.31917,4.219751,0.232316,1
rec_02949,2025-02-24 20:40:39,client_043,251.249.136.69,27.24.29.139,64110,5000,ICMP,60,5.0284,1,benign,0,0,0,,1.6554,1.431,0.6837,0.525809,4.02492,0.796945,1
rec_00426,2025-01-03 02:51:02,client_067,200.243.241.81,31.37.108.28,6545,53,TCP,1508,5.4663,1,benign,0,0,0,,1.0488,1.1276,0.6907,0.859928,6.896954,0.758852,1
rec_01055,2025-08-19 23:06:49,client_037,236.1.131.67,216.128.45.36,10188,80,TCP,1223,6.2424,1,benign,0,0,0,,8.5077,8.7502,0.6031,0.893613,6.720608,0.55903,1
rec_03200,2025-05-16 02:03:59,client_009,246.107.237.171,214.239.180.163,12617,3306,TCP,2869,5.852,1,benign,0,0,0,,2.8461,2.2757,1.1694,1.154492,7.608323,1.215244,1
rec_00557,2025-07-02 17:30:03,client_073,92.70.251.148,59.231.177.90,19580,3389,ICMP,85,4.2247,1,ddos,0,1,0,,3.4169,3.2352,0.6662,0.433761,4.166851,0.744226,1
rec_02919,2025-02-23 12:20:36,client_018,203.5.178.24,33.143.135.216,19588,443,ICMP,64,2.2751,1,benign,0,0,0,,2.9927,3.8918,0.0,0.233276,4.112612,-0.013882,1
rec_02532,2025-04-25 23:57:49,client_097,24.228.36.45,234.228.73.16,17085,8080,TCP,1281,5.8677,1,benign,0,0,0,,3.0533,3.4163,0.7524,0.846053,7.403711,0.871335,1
rec_03409,2025-08-26 19:24:33,client_095,254.214.115.181,198.115.163.76,28524,1900,UDP,715,3.1697,1,botnet_command,0,0,1,label_flip,37.8283,40.0376,1.287,0.462728,6.963882,1.365079,1
rec_03406,2025-04-10 04:42:36,client_017,77.172.243.218,44.246.58.81,1067,5000,TCP,1345,4.8246,1,benign,0,0,0,,3.7231,3.2443,1.383,0.763049,7.562196,1.399663,1
rec_02600,2025-03-24 01:26:15,client_019,62.87.219.219,236.248.225.244,1849,80,TCP,3370,5.9638,0,benign,0,0,0,,3.3396,1.9333,2.2488,1.274872,8.097464,2.02742,1
rec_01194,2025-06-06 03:18:57,client_099,95.165.23.27,198.92.220.59,53199,5000,TCP,3455,6.9578,1,ddos,0,1,0,,2.7437,2.4159,1.7967,1.382249,7.703537,1.653756,1
rec_01717,2025-02-26 19:49:36,client_006,213.223.231.59,169.120.35.246,26680,22,TCP,177,4.9302,1,benign,0,0,0,,7.5496,9.6714,0.4255,0.488301,4.969828,0.518132,0
rec_02607,2025-06-15 02:01:55,client_001,137.191.79.205,84.121.57.117,61462,1900,TCP,189,3.3025,1,benign,0,0,0,,4.7875,4.5876,0.6416,0.362187,5.410829,0.6072,1
rec_03470,2025-05-09 17:11:29,client_006,230.127.172.98,184.240.37.232,13841,53,UDP,189,2.9207,1,benign,0,0,0,,1.6765,2.4402,0.3872,0.345361,4.80335,0.314203,1
rec_03774,2025-05-11 19:51:11,client_079,60.223.147.107,197.71.64.25,42418,80,TCP,3797,5.8045,1,benign,0,0,0,,5.0164,5.3492,1.5267,1.291296,8.36301,1.58849,1
rec_02365,2025-04-14 23:15:13,client_006,228.162.27.7,76.210.29.210,34037,3306,UDP,101,3.6235,1,benign,0,0,0,,3.554,2.7972,0.5325,0.388851,4.700855,0.640082,1
rec_01286,2025-04-22 23:33:13,client_097,234.97.51.83,200.56.18.153,44530,5000,TCP,851,4.8946,1,benign,0,0,0,,3.6001,3.6389,0.9156,0.629123,6.527442,0.793286,1
rec_02399,2025-03-22 02:11:15,client_010,20.78.160.188,1.186.69.245,22243,22,UDP,415,3.2006,1,benign,0,0,0,,1.3543,1.035,0.3168,0.39086,6.324454,0.20925,1
rec_02424,2025-06-15 06:16:27,client_028,43.244.181.245,195.87.154.125,36789,5000,ICMP,68,4.4083,1,benign,0,0,0,,4.4289,3.2604,0.4559,0.439246,4.171189,0.32046,1
rec_03075,2025-08-09 01:07:01,client_081,183.2.194.166,107.121.92.214,10274,53,TCP,70,3.5547,0,benign,0,0,0,,2.3789,2.6004,0.6992,0.360985,4.353878,0.583375,1
rec_02088,2025-08-22 13:38:32,client_019,48.226.209.246,76.30.183.84,60602,8080,TCP,3119,5.8673,1,benign,0,0,0,,3.9009,4.5564,1.3718,1.203066,7.134778,1.323072,1
rec_01890,2025-03-25 06:54:02,client_012,136.55.108.47,47.191.140.103,57812,3306,TCP,797,5.5924,1,benign,0,0,0,,2.8641,2.6558,0.7479,0.716304,6.124428,0.850015,1
rec_01592,2025-02-25 16:20:33,client_090,99.148.15.69,216.206.109.222,63463,80,UDP,691,3.0828,1,benign,0,0,0,,1.6441,1.592,0.3382,0.417724,6.305843,0.320561,1
rec_03392,2025-09-14 14:31:11,client_011,177.72.17.73,125.12.83.32,44958,80,TCP,134,4.3388,1,benign,0,0,0,,0.8034,0.9507,0.4898,0.44005,4.56404,0.407228,1
rec_02163,2025-01-10 17:56:26,client_075,161.60.214.93,90.174.219.107,12852,443,UDP,1121,2.2232,1,benign,0,0,0,,5.8018,5.9418,0.3701,0.438313,6.887885,0.543832,1
rec_02305,2025-08-31 19:38:07,client_018,92.120.212.75,66.156.240.249,9743,8080,UDP,43,2.6327,1,benign,0,0,0,,1.6489,1.7378,0.1822,0.284442,3.676914,0.131354,0
rec_03101,2025-08-07 07:22:00,client_036,95.118.6.4,244.195.135.29,10262,53,UDP,278,4.6454,1,benign,0,0,0,,2.4497,2.7243,0.494,0.518844,5.65827,0.558555,1
rec_01138,2025-06-05 09:45:05,client_073,82.178.117.95,200.3.14.209,41096,8080,ICMP,63,2.9503,1,known_malware,0,1,0,,1.9817,1.5881,0.3247,0.303761,4.153165,0.404914,1
rec_02454,2025-02-08 02:48:51,client_025,130.247.56.158,236.25.187.216,33061,5000,UDP,873,1.3028,1,benign,0,0,0,,1.6166,1.1485,0.2769,0.30823,6.778818,0.199229,1
rec_03620,2025-07-29 03:52:11,client_077,145.145.97.20,38.94.36.230,15376,3306,TCP,1540,5.7946,0,benign,0,0,0,,4.0014,4.0811,1.6362,0.881803,7.422862,1.576607,1
rec_03640,2025-04-26 17:14:41,client_028,210.173.192.64,144.42.3.151,23495,80,UDP,58,4.4248,0,benign,0,0,0,,2.2216,1.6327,0.8268,0.459208,3.909527,0.788334,0
rec_01712,2025-06-17 10:39:48,client_018,47.222.21.158,109.43.132.71,35052,443,UDP,44,3.1644,1,benign,0,0,0,,0.5415,0.6317,0.1112,0.307481,4.019995,0.112686,1
rec_03179,2025-08-31 20:22:51,client_063,196.204.26.250,123.203.47.25,34410,443,UDP,62,3.4717,1,benign,0,0,0,,2.6226,2.3009,0.3495,0.352753,4.232002,0.384133,1
rec_00454,2025-01-21 05:33:34,client_039,234.210.108.112,96.31.34.87,57234,8080,TCP,3438,5.8507,1,benign,0,0,0,,7.5462,9.645,1.2297,1.272396,7.563777,1.275355,1
rec_00914,2025-08-08 19:13:09,client_028,156.223.213.118,90.79.71.71,31662,3306,ICMP,32,1.6755,1,benign,0,0,0,,1.1302,0.888,0.0,0.18941,3.203962,-0.050114,1
rec_03652,2025-05-08 08:16:35,client_068,128.38.185.101,122.200.102.131,5569,80,UDP,54,2.9095,1,benign,0,0,0,,0.953,0.9415,0.0062,0.296962,4.069017,-0.189531,1
rec_01200,2025-09-08 06:39:45,client_059,183.75.209.183,72.243.131.201,22143,53,TCP,4320,5.7874,1,benign,0,0,0,,5.6566,6.6946,1.7391,1.422778,8.402089,1.70857,1
rec_01275,2025-06-15 22:59:28,client_054,4.249.244.134,192.28.240.132,12946,80,TCP,5340,6.7125,0,benign,0,0,0,,8.3831,7.5487,2.4801,1.749942,8.582481,2.638091,1
rec_00038,2025-05-07 20:10:14,client_084,86.146.112.174,226.250.121.87,18405,80,TCP,2966,5.5735,1,benign,0,0,0,,4.5678,5.0033,1.4092,1.183561,7.313197,1.361476,1
rec_00975,2025-05-15 18:13:28,client_094,170.48.202.242,74.103.225.123,48785,8080,TCP,4294,6.2171,0,ddos,0,1,0,,3.6677,3.5784,2.2243,1.498412,9.07305,2.236888,1
rec_00984,2025-07-08 06:05:47,client_066,89.193.25.1,252.21.51.174,8108,53,TCP,282,4.194,1,benign,0,0,0,,2.138,2.2605,0.4161,0.445959,5.779545,0.465264,1
rec_03419,2025-09-13 12:59:09,client_082,225.237.93.5,159.22.134.148,28985,53,TCP,1209,5.5115,1,benign,0,0,0,,2.7804,2.5832,0.8373,0.775388,7.314237,0.767443,1
rec_01419,2025-02-18 12:44:20,client_085,62.99.93.187,219.173.96.123,57681,80,UDP,786,1.9951,1,benign,0,0,0,,1.9143,1.2217,0.3597,0.371513,6.769974,0.209746,1
rec_01561,2025-09-12 09:52:12,client_019,15.185.58.163,87.132.176.52,51009,80,TCP,3039,6.1903,1,benign,0,0,0,,11.2382,11.6332,1.4025,1.207869,7.728685,1.187824,1
rec_00040,2025-08-22 17:24:40,client_093,251.167.177.221,227.68.172.101,33383,3306,ICMP,102,3.894,1,benign,0,0,0,,3.6563,3.4843,0.1185,0.387161,4.627459,0.204228,1
rec_01487,2025-04-04 20:45:16,client_052,1.44.150.38,99.98.198.31,37766,53,TCP,1183,4.3528,1,benign,0,0,0,,4.7912,3.0921,0.7601,0.66651,6.858604,0.84268,1
rec_02675,2025-09-06 13:32:09,client_002,62.48.62.69,123.85.82.9,50851,80,TCP,819,5.0314,1,benign,0,0,0,,3.8984,3.446,0.8195,0.672316,7.094842,0.931246,1
rec_00170,2025-01-05 15:51:30,client_047,135.42.164.105,26.238.164.197,55314,3306,TCP,1008,4.8796,1,benign,0,0,0,,3.8068,3.3883,0.6905,0.656192,6.70337,0.823917,1
rec_01356,2025-08-14 11:43:35,client_048,192.250.114.26,6.62.235.226,42807,1900,UDP,29,3.4322,1,benign,0,0,0,,4.3584,4.343,0.5769,0.355387,3.129931,0.717047,1
rec_02860,2025-01-30 03:51:47,client_093,158.77.219.191,174.176.135.10,32915,80,ICMP,54,3.7392,1,data_exfiltration,0,1,0,,4.4127,3.5364,0.1828,0.363519,3.981541,0.091798,1
rec_03594,2025-09-14 06:53:22,client_052,189.212.207.26,16.22.118.113,24232,3306,TCP,1581,5.1267,0,benign,0,0,0,,3.1015,2.8199,1.5102,0.828355,6.92423,1.442189,1
rec_02520,2025-08-20 11:45:38,client_006,5.231.201.117,69.23.190.248,46817,22,TCP,195,4.5813,1,benign,0,0,0,,3.1018,2.6389,0.3836,0.520064,4.910425,0.361155,1
rec_02531,2025-09-08 15:15:24,client_079,109.193.244.68,254.214.252.70,5475,5000,TCP,4390,6.1184,1,benign,0,0,0,,2.5699,2.9998,1.8814,1.499264,8.771698,1.93778,1
rec_01641,2025-06-13 22:19:49,client_011,27.29.15.174,181.41.133.66,25104,8080,TCP,224,4.2482,1,benign,0,0,0,,2.7071,2.4828,0.3856,0.476615,5.15772,0.295954,0
rec_01291,2025-04-23 21:51:01,client_027,235.184.38.139,54.190.81.137,51786,3306,TCP,802,4.8032,0,benign,0,0,0,,2.654,2.5974,1.064,0.685489,6.574088,1.048073,1
rec_01381,2025-08-08 16:09:51,client_064,208.116.254.221,105.120.31.68,53379,80,TCP,3538,5.7525,1,benign,0,0,0,,2.1057,2.8172,1.4956,1.285706,8.900868,1.47537,1
rec_01934,2025-05-11 03:30:02,client_096,67.126.86.19,172.32.95.83,45385,21,TCP,181,2.81,1,benign,0,0,0,,2.956,3.01,0.2561,0.339157,5.323798,0.59906,0
rec_00580,2025-02-28 20:09:29,client_036,67.82.181.243,10.187.40.54,2674,1900,UDP,177,3.0833,1,benign,0,0,0,,2.1869,1.9759,0.1355,0.338185,4.799156,0.071532,1
rec_02031,2025-02-25 21:13:46,client_084,156.191.81.159,74.127.194.102,44091,5000,TCP,2655,5.8418,1,botnet_command,0,1,0,,6.4747,7.4622,1.4596,1.138075,7.216799,1.612108,1
rec_00893,2025-02-14 22:03:13,client_010,156.158.37.119,19.55.188.215,56507,22,UDP,751,2.6803,1,benign,0,0,0,,1.9121,1.7611,0.1946,0.407734,7.260795,0.32608,1
rec_00781,2025-07-29 20:10:54,client_050,126.138.175.75,179.112.214.138,58990,53,ICMP,982,2.2701,1,benign,0,0,0,,4.1065,3.5809,0.3651,0.410984,6.563552,0.381251,1
rec_00160,2025-07-20 10:59:11,client_013,246.80.36.84,95.87.199.102,60141,443,UDP,82,2.764,0,known_malware,0,1,0,,3.3987,3.2453,0.9377,0.274856,4.142384,0.829212,1
rec_00003,2025-06-04 02:38:12,client_026,230.182.25.156,47.34.2.106,30757,8080,TCP,183,3.0851,0,benign,0,0,0,,5.2694,6.0741,0.82,0.34984,4.752354,0.752643,1
rec_03410,2025-01-14 23:12:31,client_001,58.37.49.67,176.195.240.196,29293,22,TCP,308,4.4977,1,benign,0,0,0,,4.4466,4.9026,0.4655,0.525302,5.334642,0.402223,1
rec_00850,2025-08-29 06:36:44,client_027,137.141.168.55,115.165.97.105,38184,8080,TCP,1326,4.6389,1,benign,0,0,0,,4.0876,3.9627,0.6925,0.728196,7.010563,0.823968,1
rec_02311,2025-08-03 12:09:00,client_037,237.114.231.194,161.67.218.143,43551,1900,TCP,1106,5.2236,1,benign,0,0,0,,5.2831,5.5282,0.7635,0.730893,7.188331,0.474492,1
rec_01597,2025-09-14 08:18:48,client_003,21.159.149.232,164.75.201.198,23867,443,ICMP,70,2.2446,0,benign,0,0,0,,1.0194,1.2091,0.7997,0.211883,4.428756,0.689526,1
rec_01777,2025-05-24 07:31:58,client_020,162.219.95.56,79.77.40.219,31004,1900,UDP,825,1.4109,1,benign,0,0,0,,2.0761,1.8588,0.4478,0.316245,6.757386,0.309578,1
rec_01914,2025-01-21 21:36:48,client_037,209.123.107.72,3.59.116.216,46973,53,TCP,1291,5.0068,0,benign,0,0,0,,2.8411,3.2195,1.6818,0.721277,7.083835,1.723158,1
rec_01044,2025-06-12 10:22:30,client_058,204.1.21.211,135.122.247.186,10070,443,ICMP,54,3.763,1,benign,0,0,0,,4.1057,4.1969,0.4176,0.362066,3.990357,0.453694,1
rec_01545,2025-05-26 05:08:21,client_059,26.111.198.123,70.108.201.52,37405,3306,TCP,5129,5.7543,1,benign,0,0,0,,6.2881,7.3216,1.9664,1.578978,8.056822,2.100664,1
rec_02341,2025-03-22 00:21:23,client_009,87.204.219.150,70.149.36.214,37546,443,TCP,4503,6.3378,1,botnet_command,0,1,0,,3.6088,2.8128,1.7442,1.530198,8.362597,1.694303,1
rec_00054,2025-09-10 00:38:31,client_027,106.133.108.178,69.44.206.38,28406,22,TCP,1244,4.5043,1,benign,0,0,0,,1.9132,1.8198,0.6729,0.705202,6.941446,0.591006,1
rec_03710,2025-06-23 12:20:37,client_035,59.83.50.124,142.97.234.7,28178,22,UDP,862,3.7041,1,benign,0,0,0,,5.9256,8.5627,0.4006,0.552545,6.865362,0.540506,1
rec_01912,2025-04-23 10:34:51,client_042,19.206.40.17,240.81.138.82,5586,80,TCP,1131,5.3614,1,benign,0,0,0,,4.7071,3.6506,0.821,0.768197,6.316915,0.800367,1
rec_02577,2025-02-15 06:25:46,client_014,73.216.213.233,111.42.136.66,50778,443,TCP,3298,5.7629,0,data_exfiltration,0,1,0,,1.5276,1.5728,2.1823,1.256156,8.107512,2.12033,0
rec_00825,2025-06-21 10:03:44,client_070,184.249.246.172,160.117.29.9,62283,53,UDP,805,1.6358,1,benign,0,0,0,,4.6463,4.6758,0.1895,0.339082,6.428849,0.15219,1
rec_03439,2025-04-18 22:37:23,client_100,228.16.14.80,13.55.160.251,63903,3306,UDP,563,1.526,1,benign,0,0,0,,4.6689,4.3779,0.1259,0.259563,6.03846,0.245706,1
rec_01390,2025-05-02 19:10:01,client_080,245.50.14.250,198.126.206.140,55763,80,UDP,838,1.9365,1,known_malware,0,1,0,,4.5321,3.3657,0.2325,0.35795,6.914486,0.267508,1
rec_03150,2025-08-26 04:06:35,client_081,159.149.60.251,82.67.133.188,37129,1900,UDP,168,4.0474,1,benign,0,0,0,,7.6084,6.2397,0.8784,0.417181,5.466344,0.910573,1
rec_02405,2025-08-22 22:51:08,client_012,118.144.35.145,207.105.35.209,6670,3306,TCP,1280,5.3668,1,benign,0,0,0,,4.6928,4.8174,0.9667,0.788012,7.130437,1.003673,1
rec_01608,2025-05-07 22:10:48,client_057,240.143.93.237,215.167.156.64,47881,3306,TCP,1567,5.4095,1,ddos,0,1,0,,4.3298,4.9662,1.0048,0.817983,7.712782,0.977572,1
rec_01595,2025-02-13 12:54:35,client_066,199.26.234.240,2.168.37.118,50698,443,TCP,166,4.0028,1,known_malware,0,1,0,,2.3277,2.886,0.5205,0.427688,5.411187,0.402835,1
rec_00772,2025-07-13 21:08:49,client_076,47.13.217.66,2.161.200.190,11731,1900,TCP,191,4.1742,1,benign,0,0,0,,6.0496,7.1127,0.7146,0.491084,5.211672,0.718738,1
rec_01869,2025-01-05 11:47:56,client_081,34.176.12.151,101.47.252.137,28363,80,UDP,265,4.0414,1,benign,0,0,0,,4.0157,3.8018,0.5014,0.502732,6.107948,0.383374,1
